Site	Date	Recording_Name	Row_Index	Error_Type	Column	Invalid_Value
2017 Rush Ranch	2017-03-08 06:00:00	Rush_Ranch-2017-03-08_06-00.flac	411	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 06:00:00	Rush_Ranch-2017-03-08_06-00.flac	411	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 06:00:00	Rush_Ranch-2017-03-08_06-00.flac	411	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 07:00:00	Rush_Ranch-2017-03-08_07-00.flac	414	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 07:00:00	Rush_Ranch-2017-03-08_07-00.flac	414	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 08:00:00	Rush_Ranch-2017-03-08_08-00.flac	417	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 08:00:00	Rush_Ranch-2017-03-08_08-00.flac	417	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 09:20:00	Rush_Ranch-2017-03-08_09-20.flac	421	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 09:20:00	Rush_Ranch-2017-03-08_09-20.flac	421	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 09:20:00	Rush_Ranch-2017-03-08_09-20.flac	421	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 10:00:00	Rush_Ranch-2017-03-08_10-00.flac	423	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 10:00:00	Rush_Ranch-2017-03-08_10-00.flac	423	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 10:00:00	Rush_Ranch-2017-03-08_10-00.flac	423	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 11:00:00	Rush_Ranch-2017-03-08_11-00.flac	426	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 11:00:00	Rush_Ranch-2017-03-08_11-00.flac	426	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 11:00:00	Rush_Ranch-2017-03-08_11-00.flac	426	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 12:00:00	Rush_Ranch-2017-03-08_12-00.flac	429	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 12:00:00	Rush_Ranch-2017-03-08_12-00.flac	429	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 12:00:00	Rush_Ranch-2017-03-08_12-00.flac	429	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 13:00:00	Rush_Ranch-2017-03-08_13-00.flac	432	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 13:00:00	Rush_Ranch-2017-03-08_13-00.flac	432	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 13:00:00	Rush_Ranch-2017-03-08_13-00.flac	432	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 14:00:00	Rush_Ranch-2017-03-08_14-00.flac	435	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 14:00:00	Rush_Ranch-2017-03-08_14-00.flac	435	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 14:00:00	Rush_Ranch-2017-03-08_14-00.flac	435	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 15:00:00	Rush_Ranch-2017-03-08_15-00.flac	438	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 15:00:00	Rush_Ranch-2017-03-08_15-00.flac	438	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 15:00:00	Rush_Ranch-2017-03-08_15-00.flac	438	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 16:00:00	Rush_Ranch-2017-03-08_16-00.flac	441	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 16:00:00	Rush_Ranch-2017-03-08_16-00.flac	441	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 16:00:00	Rush_Ranch-2017-03-08_16-00.flac	441	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-08 18:00:00	Rush_Ranch-2017-03-08_18-00.flac	447	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-08 18:00:00	Rush_Ranch-2017-03-08_18-00.flac	447	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-08 18:00:00	Rush_Ranch-2017-03-08_18-00.flac	447	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 06:00:00	Rush_Ranch-2017-03-09_06-00.flac	483	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 06:00:00	Rush_Ranch-2017-03-09_06-00.flac	483	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 06:00:00	Rush_Ranch-2017-03-09_06-00.flac	483	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 07:00:00	Rush_Ranch-2017-03-09_07-00.flac	486	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 07:00:00	Rush_Ranch-2017-03-09_07-00.flac	486	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 08:00:00	Rush_Ranch-2017-03-09_08-00.flac	489	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 08:00:00	Rush_Ranch-2017-03-09_08-00.flac	489	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 09:00:00	Rush_Ranch-2017-03-09_09-00.flac	492	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 09:00:00	Rush_Ranch-2017-03-09_09-00.flac	492	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 10:00:00	Rush_Ranch-2017-03-09_10-00.flac	495	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 10:00:00	Rush_Ranch-2017-03-09_10-00.flac	495	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 10:00:00	Rush_Ranch-2017-03-09_10-00.flac	495	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 11:00:00	Rush_Ranch-2017-03-09_11-00.flac	498	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 11:00:00	Rush_Ranch-2017-03-09_11-00.flac	498	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 11:00:00	Rush_Ranch-2017-03-09_11-00.flac	498	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 12:00:00	Rush_Ranch-2017-03-09_12-00.flac	501	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 12:00:00	Rush_Ranch-2017-03-09_12-00.flac	501	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 12:00:00	Rush_Ranch-2017-03-09_12-00.flac	501	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 13:00:00	Rush_Ranch-2017-03-09_13-00.flac	504	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 13:00:00	Rush_Ranch-2017-03-09_13-00.flac	504	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 13:00:00	Rush_Ranch-2017-03-09_13-00.flac	504	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 14:00:00	Rush_Ranch-2017-03-09_14-00.flac	507	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 14:00:00	Rush_Ranch-2017-03-09_14-00.flac	507	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 14:00:00	Rush_Ranch-2017-03-09_14-00.flac	507	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 15:00:00	Rush_Ranch-2017-03-09_15-00.flac	510	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 15:00:00	Rush_Ranch-2017-03-09_15-00.flac	510	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 15:00:00	Rush_Ranch-2017-03-09_15-00.flac	510	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 16:00:00	Rush_Ranch-2017-03-09_16-00.flac	513	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 16:00:00	Rush_Ranch-2017-03-09_16-00.flac	513	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 17:00:00	Rush_Ranch-2017-03-09_17-00.flac	516	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 17:00:00	Rush_Ranch-2017-03-09_17-00.flac	516	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 17:00:00	Rush_Ranch-2017-03-09_17-00.flac	516	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-09 18:00:00	Rush_Ranch-2017-03-09_18-00.flac	519	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-09 18:00:00	Rush_Ranch-2017-03-09_18-00.flac	519	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-09 18:00:00	Rush_Ranch-2017-03-09_18-00.flac	519	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 06:00:00	Rush_Ranch-2017-03-10_06-00.flac	555	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 06:00:00	Rush_Ranch-2017-03-10_06-00.flac	555	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 06:00:00	Rush_Ranch-2017-03-10_06-00.flac	555	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 07:00:00	Rush_Ranch-2017-03-10_07-00.flac	558	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 07:00:00	Rush_Ranch-2017-03-10_07-00.flac	558	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 08:00:00	Rush_Ranch-2017-03-10_08-00.flac	561	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 08:00:00	Rush_Ranch-2017-03-10_08-00.flac	561	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 09:00:00	Rush_Ranch-2017-03-10_09-00.flac	564	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 09:00:00	Rush_Ranch-2017-03-10_09-00.flac	564	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 10:00:00	Rush_Ranch-2017-03-10_10-00.flac	567	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 10:00:00	Rush_Ranch-2017-03-10_10-00.flac	567	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 10:00:00	Rush_Ranch-2017-03-10_10-00.flac	567	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 11:00:00	Rush_Ranch-2017-03-10_11-00.flac	570	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 11:00:00	Rush_Ranch-2017-03-10_11-00.flac	570	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 11:00:00	Rush_Ranch-2017-03-10_11-00.flac	570	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 12:00:00	Rush_Ranch-2017-03-10_12-00.flac	573	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 12:00:00	Rush_Ranch-2017-03-10_12-00.flac	573	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 12:00:00	Rush_Ranch-2017-03-10_12-00.flac	573	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 13:00:00	Rush_Ranch-2017-03-10_13-00.flac	576	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 13:00:00	Rush_Ranch-2017-03-10_13-00.flac	576	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 13:00:00	Rush_Ranch-2017-03-10_13-00.flac	576	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 14:00:00	Rush_Ranch-2017-03-10_14-00.flac	579	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 14:00:00	Rush_Ranch-2017-03-10_14-00.flac	579	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 14:00:00	Rush_Ranch-2017-03-10_14-00.flac	579	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 15:00:00	Rush_Ranch-2017-03-10_15-00.flac	582	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 15:00:00	Rush_Ranch-2017-03-10_15-00.flac	582	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 15:00:00	Rush_Ranch-2017-03-10_15-00.flac	582	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-10 16:00:00	Rush_Ranch-2017-03-10_16-00.flac	585	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 16:00:00	Rush_Ranch-2017-03-10_16-00.flac	585	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 17:00:00	Rush_Ranch-2017-03-10_17-00.flac	588	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 17:00:00	Rush_Ranch-2017-03-10_17-00.flac	588	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 18:00:00	Rush_Ranch-2017-03-10_18-00.flac	591	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-10 18:00:00	Rush_Ranch-2017-03-10_18-00.flac	591	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-10 18:00:00	Rush_Ranch-2017-03-10_18-00.flac	591	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 06:00:00	Rush_Ranch-2017-03-11_06-00.flac	627	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 06:00:00	Rush_Ranch-2017-03-11_06-00.flac	627	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 06:00:00	Rush_Ranch-2017-03-11_06-00.flac	627	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 07:00:00	Rush_Ranch-2017-03-11_07-00.flac	630	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 07:00:00	Rush_Ranch-2017-03-11_07-00.flac	630	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 08:00:00	Rush_Ranch-2017-03-11_08-00.flac	633	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 08:00:00	Rush_Ranch-2017-03-11_08-00.flac	633	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 09:00:00	Rush_Ranch-2017-03-11_09-00.flac	636	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 09:00:00	Rush_Ranch-2017-03-11_09-00.flac	636	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 10:00:00	Rush_Ranch-2017-03-11_10-00.flac	639	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 10:00:00	Rush_Ranch-2017-03-11_10-00.flac	639	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 10:00:00	Rush_Ranch-2017-03-11_10-00.flac	639	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 11:00:00	Rush_Ranch-2017-03-11_11-00.flac	642	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 11:00:00	Rush_Ranch-2017-03-11_11-00.flac	642	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 11:00:00	Rush_Ranch-2017-03-11_11-00.flac	642	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 12:00:00	Rush_Ranch-2017-03-11_12-00.flac	645	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 12:00:00	Rush_Ranch-2017-03-11_12-00.flac	645	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 12:00:00	Rush_Ranch-2017-03-11_12-00.flac	645	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 13:00:00	Rush_Ranch-2017-03-11_13-00.flac	648	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 13:00:00	Rush_Ranch-2017-03-11_13-00.flac	648	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 13:00:00	Rush_Ranch-2017-03-11_13-00.flac	648	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 14:00:00	Rush_Ranch-2017-03-11_14-00.flac	651	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 14:00:00	Rush_Ranch-2017-03-11_14-00.flac	651	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 14:00:00	Rush_Ranch-2017-03-11_14-00.flac	651	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-11 15:00:00	Rush_Ranch-2017-03-11_15-00.flac	654	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 15:00:00	Rush_Ranch-2017-03-11_15-00.flac	654	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 16:00:00	Rush_Ranch-2017-03-11_16-00.flac	657	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 16:00:00	Rush_Ranch-2017-03-11_16-00.flac	657	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 17:00:00	Rush_Ranch-2017-03-11_17-00.flac	660	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 17:00:00	Rush_Ranch-2017-03-11_17-00.flac	660	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 18:00:00	Rush_Ranch-2017-03-11_18-00.flac	663	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-11 18:00:00	Rush_Ranch-2017-03-11_18-00.flac	663	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-11 18:00:00	Rush_Ranch-2017-03-11_18-00.flac	663	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 06:00:00	Rush_Ranch-2017-03-12_06-00.flac	699	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 06:00:00	Rush_Ranch-2017-03-12_06-00.flac	699	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 06:00:00	Rush_Ranch-2017-03-12_06-00.flac	699	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 07:00:00	Rush_Ranch-2017-03-12_07-00.flac	702	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 07:00:00	Rush_Ranch-2017-03-12_07-00.flac	702	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 08:00:00	Rush_Ranch-2017-03-12_08-00.flac	705	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 08:00:00	Rush_Ranch-2017-03-12_08-00.flac	705	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 08:00:00	Rush_Ranch-2017-03-12_08-00.flac	705	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 09:00:00	Rush_Ranch-2017-03-12_09-00.flac	708	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 09:00:00	Rush_Ranch-2017-03-12_09-00.flac	708	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 09:00:00	Rush_Ranch-2017-03-12_09-00.flac	708	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 10:00:00	Rush_Ranch-2017-03-12_10-00.flac	711	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 10:00:00	Rush_Ranch-2017-03-12_10-00.flac	711	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 10:00:00	Rush_Ranch-2017-03-12_10-00.flac	711	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 11:00:00	Rush_Ranch-2017-03-12_11-00.flac	714	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 11:00:00	Rush_Ranch-2017-03-12_11-00.flac	714	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 11:00:00	Rush_Ranch-2017-03-12_11-00.flac	714	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 12:00:00	Rush_Ranch-2017-03-12_12-00.flac	717	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 12:00:00	Rush_Ranch-2017-03-12_12-00.flac	717	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 12:00:00	Rush_Ranch-2017-03-12_12-00.flac	717	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 13:00:00	Rush_Ranch-2017-03-12_13-00.flac	720	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 13:00:00	Rush_Ranch-2017-03-12_13-00.flac	720	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 13:00:00	Rush_Ranch-2017-03-12_13-00.flac	720	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 15:00:00	Rush_Ranch-2017-03-12_15-00.flac	723	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 15:00:00	Rush_Ranch-2017-03-12_15-00.flac	723	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-12 15:00:00	Rush_Ranch-2017-03-12_15-00.flac	723	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-12 16:00:00	Rush_Ranch-2017-03-12_16-00.flac	726	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-12 16:00:00	Rush_Ranch-2017-03-12_16-00.flac	726	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
