template_id,template_name,recording_id,species_id,scientific_name,songtype_id,songtype,x1,y1,x2,y2,date_created,source_project_name,url
7003,Female Song Type 3.0 CR,7074816,9897,Agelaius tricolor,8,Mechanical Song,5.524439727,2453.707767,7.227748158,6255.375165,05/27/2021 12:00:16,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7003.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=2fbf169419f347699fc9f990b4d7be9aa566a7caa52c64dda7a6c02361873877&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7003.png&x-id=GetObject
7004,Female Song 3.1 RR-LG,2524011,9897,Agelaius tricolor,8,Mechanical Song,17.84699384,2479.337033,19.50554908,5628.417056,05/27/2021 12:00:45,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7004.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=a36f6104a16b716817096734d743db6257cc567866c917d17bf064abac0fb580&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7004.png&x-id=GetObject
7005,Female Song 3.0 HL,10560422,9897,Agelaius tricolor,8,Mechanical Song,22.83302328,2255.033557,23.85162794,5929.530201,05/27/2021 12:09:24,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7005.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=fff7a27d0b3894cf148cb1e4ac9895b40bb528ef14645aa9c505871ee39f9502&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7005.png&x-id=GetObject
7043,Nestling Call HL05,10574207,9897,Agelaius tricolor,6,Alternative Song,11.55381476,3327.77534,16.11103546,7118.911803,05/29/2021 18:32:58,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7043.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=ea0c503c76c33cd8b80aecdacdd4bbf07246fa06189e863e4dad4c4e5355507d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7043.png&x-id=GetObject
7044,Nestling Call HL02,7079339,9897,Agelaius tricolor,6,Alternative Song,46.53571431,4518.929833,48.09415587,6820.797577,05/29/2021 18:48:25,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7044.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=9c6fb1ecfee7ae5d7b09f5220ad3c11f84aa3beebc11465a7995dcc81fb6ce1d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7044.png&x-id=GetObject
7045,Female Song HL26,10582920,9897,Agelaius tricolor,7,Alternative Song 2,57.29124962,2293.054998,58.06619311,5934.965877,05/29/2021 18:49:37,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7045.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=127593f82e753aa8fa7620bc5aaf1e8ab772b4b35e958ee0c5e2d1cce296a9f2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7045.png&x-id=GetObject
7046,Female Song HL09b,10560405,9897,Agelaius tricolor,7,Alternative Song 2,28.561701,3200,29.24801509,5900,05/29/2021 18:51:22,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7046.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=14f7aba2223728f900e36008dcae987b532454e9067b1eeb561504b17ac3d821&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7046.png&x-id=GetObject
7047,Female Song HL16,10558384,9897,Agelaius tricolor,7,Alternative Song 2,48.4653735,3162.5,49.17491919,5893.75,05/29/2021 18:57:08,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7047.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=e219aabad7250bf71d18e78004ee9b813f6a6ef38a8dc3f88736bb06f166becb&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7047.png&x-id=GetObject
7048,Nestling Call HL10,7079927,9897,Agelaius tricolor,6,Alternative Song,13.96260658,3428.571429,21.36981032,8386.680988,05/29/2021 19:22:29,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7048.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=48923025cd321fa6bee331399ee54e0df41de7d8257dd83cd6b1712c11b02414&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7048.png&x-id=GetObject
7049,Nestling Call HL11,7079927,9897,Agelaius tricolor,6,Alternative Song,13.731647,3445.75725,17.08056094,7089.15145,05/29/2021 19:22:47,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7049.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=cfacd340bf5783e9f32cd558c01e885e86d902e9c54d6b29c4fc1b9e7eec92f3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7049.png&x-id=GetObject
7050,Nestling Call HL12,7079928,9897,Agelaius tricolor,6,Alternative Song,31.97237273,3714.50737,36.0352113,8164.46858,05/29/2021 19:23:57,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7050.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=6a3e8c25e46884e0b7fe1e8d09668e3f602b7b18f75171593e6f7f4a9e417764&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7050.png&x-id=GetObject
7051,Nestling Call HL13,7079942,9897,Agelaius tricolor,6,Alternative Song,46.59873448,2441.515651,52.3329697,7522.240527,05/29/2021 19:26:52,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7051.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=768daedce6350fd748a977a6ffaaef1b2c80115d4c62654875917eafdb873469&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7051.png&x-id=GetObject
7052,Nestling Call HL14,7079953,9897,Agelaius tricolor,6,Alternative Song,13.46732847,3407.588739,17.78494634,7696.450428,05/29/2021 19:27:49,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7052.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=fe1eea02c89d35a3792674107e08605040b98210bc9ac9cff1ebd7a17bead3a8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7052.png&x-id=GetObject
7053,Nestling Call HL15,7079998,9897,Agelaius tricolor,6,Alternative Song,23.85506122,4065.348237,25.74353995,9348.237317,05/29/2021 19:29:23,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7053.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=e3f2a481756d7ffba6d518dffa028d337ba459ef71c074d996b682357bb0df16&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7053.png&x-id=GetObject
7054,Nestling Call HL16,7079998,9897,Agelaius tricolor,6,Alternative Song,23.79677484,5551.160791,25.74353995,8110.060189,05/29/2021 19:29:34,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7054.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=5e98007200117ef4796ebadd52be025454c80d741948cc9d24430ffb35a79573&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7054.png&x-id=GetObject
7055,Nestling Call HL17,7079927,9897,Agelaius tricolor,6,Alternative Song,16.51203505,4908.82208,19.13785562,7511.089207,05/29/2021 19:37:28,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7055.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=4f4cedc9b568475ed6aee208970b19860e403fae52fd1ccb21d1a78796420ef4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7055.png&x-id=GetObject
7056,Nestling Call HL18,7079927,9897,Agelaius tricolor,6,Alternative Song,13.90497034,3737.801873,16.96217572,5795.9586,05/29/2021 19:37:54,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7056.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=953931b8d27c4039822e79e0d00474efefbe40c29c7a9d94018bb54eb6bab20c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7056.png&x-id=GetObject
7057,Female Song HL01,7078833,9897,Agelaius tricolor,7,Alternative Song 2,17.26501636,2862.5,18.59897245,6075,05/29/2021 19:50:29,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7057.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=ee4b0fb891697fa0c230fcbd9939e8483973a72ddf9bace0a5de15a2044fd807&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7057.png&x-id=GetObject
7058,Female Song HL02,7078833,9897,Agelaius tricolor,7,Alternative Song 2,17.26501636,2850,18.60457731,4456.25,05/29/2021 19:50:45,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7058.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=79218ef660cbf1522f8ef664941484bfe350f75dd3fb5d317475f2092111f92c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7058.png&x-id=GetObject
7059,Female Song HL03,7078833,9897,Agelaius tricolor,7,Alternative Song 2,17.98243812,2843.75,18.43643159,4387.5,05/29/2021 19:50:58,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7059.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=a62506d00c8b275b18c2bb74c4ebd085874d260aedbbcb45b843635199d70651&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7059.png&x-id=GetObject
7060,Female Song HL04,7078833,9897,Agelaius tricolor,7,Alternative Song 2,17.97683327,2837.5,18.51489959,5837.5,05/29/2021 19:51:16,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7060.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=83af19cb37469dc049cebdd9608a68c262123a97e6ab8dc585f327b76c2514d6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7060.png&x-id=GetObject
7061,Female Song HL05,7078833,9897,Agelaius tricolor,7,Alternative Song 2,17.30425036,4412.5,17.89836526,5831.25,05/29/2021 19:51:33,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7061.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=6122c6669f7aee516b5599fdb49ad05a0fa4a0754f1a5e580535aac454650c29&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7061.png&x-id=GetObject
7062,Female Song HL06,7078833,9897,Agelaius tricolor,7,Alternative Song 2,17.29304065,4431.25,18.57655302,5731.25,05/29/2021 19:51:43,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7062.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=5ec277f088a0d237b4b89ec7bb2f54630bb3623f2d976942f4c5fc88f1f643f9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7062.png&x-id=GetObject
7063,Female Song HL07,7080612,9897,Agelaius tricolor,7,Alternative Song 2,21.27761988,1704.849279,21.9029752,6221.756225,05/29/2021 20:39:24,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7063.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=6a69b733af89b51115a7ba84fc115ce39f237376dc461ce4429fe5577bd6698a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7063.png&x-id=GetObject
7064,Female Song HL10,7079124,9897,Agelaius tricolor,7,Alternative Song 2,9.793778578,2192.113246,10.65520995,7231.547017,05/29/2021 20:42:19,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7064.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=b54a1d9edb5acc8a8fb34db91c631adba81bc5546309846609627a5a98aa3073&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7064.png&x-id=GetObject
7065,Female Song HL11,7079124,9897,Agelaius tricolor,7,Alternative Song 2,9.780726587,2386.248736,10.64215796,4190.091001,05/29/2021 20:42:31,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7065.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=0dfd63213e3be181d0be22cfb3aeecdd5df3f0daf226eee1b1f08c8326bfb683&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7065.png&x-id=GetObject
7066,Female Song HL12,7079124,9897,Agelaius tricolor,7,Alternative Song 2,9.780726587,4093.023256,10.64215796,5557.128413,05/29/2021 20:42:41,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7066.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=a14cf0170ff6606aafc858c435b499c3b2487ee0d6757dfd77a31134491f7fc2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7066.png&x-id=GetObject
7067,Female Song HL13,7079124,9897,Agelaius tricolor,7,Alternative Song 2,9.741570616,5282.103134,10.66826194,7110.212336,05/29/2021 20:42:51,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7067.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=2b7441b656fa1a7fe60829882ebc89178b3b0f83b3b8129f6f7d0b1b245a2aa3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7067.png&x-id=GetObject
7068,Female Song HL14,7079124,9897,Agelaius tricolor,7,Alternative Song 2,9.741570616,4109.201213,10.66826194,7231.547017,05/29/2021 20:42:59,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7068.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=52059894d12e853dd35c1a8030eec1f518019a3fed3c0550d8bac339c84f76ce&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7068.png&x-id=GetObject
7069,Female Song HL15,7079124,9897,Agelaius tricolor,7,Alternative Song 2,9.780726587,2378.159757,10.64215796,5516.683519,05/29/2021 20:43:10,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7069.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=7057534bc6b53f9a559135493f1a23cb99bfb42aba32d698cad94c0cf4934465&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7069.png&x-id=GetObject
7070,Female Song HL30,7078887,9897,Agelaius tricolor,7,Alternative Song 2,52.07141101,3205.369128,52.75104657,5903.355705,05/29/2021 20:52:21,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7070.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=c2238b58e06a24c3b9368570df6656162e2689778de46facd76ebbcd611ecafa&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7070.png&x-id=GetObject
7071,Female Song HL31,7078889,9897,Agelaius tricolor,7,Alternative Song 2,0.943141011,2661.682243,1.640667961,5330.841121,05/29/2021 20:53:20,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7071.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=2671aba23f5187aa15e9684e71cad50a24ba61384ce6fdffd7e3a2b1a9ab78e2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7071.png&x-id=GetObject
7072,Female Song HL32,7078889,9897,Agelaius tricolor,7,Alternative Song 2,5.305855025,2631.775701,6.003381975,6138.317757,05/29/2021 20:53:43,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7072.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=c5e85bcc1447425efd649aed8cac4425012660e96847c0baae97ff51ad35aad4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7072.png&x-id=GetObject
7073,Female Song HL33,7078889,9897,Agelaius tricolor,7,Alternative Song 2,6.320439679,2706.542056,7.005284321,5682.242991,05/29/2021 20:53:59,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7073.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=e1a787f5da583b8344c081c14df403000a0f4815a1f4bf2555aec1474daa51f0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7073.png&x-id=GetObject
7074,Female Song HL34,10560405,9897,Agelaius tricolor,7,Alternative Song 2,28.71279284,3200,29.08830961,5912.5,05/29/2021 20:58:31,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7074.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=bf09ebcdef5e92132c311a4c3c6e19474537a1618cb9e0cb9ba38b27cc43aaab&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7074.png&x-id=GetObject
7075,Nestling Call HL30,7079859,9897,Agelaius tricolor,6,Alternative Song,41.95104897,4412.5,42.60250278,6862.5,05/29/2021 21:06:20,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7075.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=eb9e6055a576aa24d1c4634f4231ddb999bd409af63ecc5d6d8788c35f700be6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7075.png&x-id=GetObject
7077,Female Song HL35,10582200,9897,Agelaius tricolor,7,Alternative Song 2,5.148549589,2587.5,6.420465432,3800,05/30/2021 11:11:03,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/7077.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170230Z&X-Amz-Expires=604800&X-Amz-Signature=44a0c8deba423bf9a0d69ebde2596e57198b22f5e623996228de9dbd68e62005&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7077.png&x-id=GetObject
