classification_result_id,job_id,job_name,model_id,model_name,recording_id,species_id,songtype_id,present
18421977,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387721,9897,7,1
18421978,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387745,9897,7,1
18421979,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387747,9897,7,1
18421980,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387751,9897,7,0
18421981,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387753,9897,7,0
18421982,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387759,9897,7,1
18421983,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387760,9897,7,0
18421984,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387763,9897,7,1
18421985,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387768,9897,7,1
18421986,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387769,9897,7,0
18421987,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387770,9897,7,1
18421988,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387777,9897,7,1
18421989,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387779,9897,7,1
18421990,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387782,9897,7,1
18421991,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387783,9897,7,0
18421992,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387789,9897,7,1
18421993,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387792,9897,7,0
18421994,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387817,9897,7,0
18421995,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387820,9897,7,0
18421996,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387825,9897,7,0
18421997,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387828,9897,7,1
18421998,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387830,9897,7,0
18421999,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387834,9897,7,1
18422000,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387840,9897,7,1
18422001,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387842,9897,7,1
18422002,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387844,9897,7,0
18422003,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387845,9897,7,1
18422004,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387848,9897,7,0
18422005,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387853,9897,7,1
18422006,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387854,9897,7,0
18422007,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387855,9897,7,1
18422008,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387857,9897,7,1
18422009,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387879,9897,7,0
18422010,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387895,9897,7,1
18422011,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387896,9897,7,0
18422012,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387898,9897,7,1
18422013,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387900,9897,7,0
18422014,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387901,9897,7,1
18422015,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387911,9897,7,1
18422016,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387914,9897,7,1
18422017,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387916,9897,7,1
18422018,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387917,9897,7,0
18422019,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387923,9897,7,1
18422020,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387926,9897,7,1
18422021,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387927,9897,7,1
18422022,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387931,9897,7,0
18422023,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387932,9897,7,1
18422024,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387935,9897,7,1
18422025,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387966,9897,7,0
18422026,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387972,9897,7,0
18422027,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387973,9897,7,0
18422028,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387976,9897,7,0
18422029,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387979,9897,7,1
18422030,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387983,9897,7,1
18422031,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387984,9897,7,1
18422032,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387986,9897,7,0
18422033,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387990,9897,7,1
18422034,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387994,9897,7,1
18422035,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2387996,9897,7,1
18422036,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388000,9897,7,1
18422037,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388004,9897,7,1
18422038,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388007,9897,7,1
18422039,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388008,9897,7,1
18422040,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388036,9897,7,1
18422041,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388044,9897,7,0
18422042,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388047,9897,7,1
18422043,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388048,9897,7,1
18422044,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388051,9897,7,1
18422045,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388053,9897,7,1
18422046,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388057,9897,7,1
18422047,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388059,9897,7,1
18422048,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388064,9897,7,1
18422049,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388067,9897,7,1
18422050,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388070,9897,7,1
18422051,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388075,9897,7,1
18422052,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388078,9897,7,1
18422053,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388080,9897,7,1
18422054,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388083,9897,7,1
18422055,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388110,9897,7,1
18422056,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388120,9897,7,1
18422057,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388121,9897,7,1
18422058,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388123,9897,7,1
18422059,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388125,9897,7,1
18422060,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388126,9897,7,1
18422061,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388132,9897,7,1
18422062,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388137,9897,7,1
18422063,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388140,9897,7,1
18422064,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388141,9897,7,1
18422065,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388142,9897,7,1
18422066,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388143,9897,7,1
18422067,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388152,9897,7,1
18422068,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388153,9897,7,1
18422069,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388170,9897,7,1
18422070,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388186,9897,7,1
18422071,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388190,9897,7,1
18422072,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388192,9897,7,1
18422073,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388193,9897,7,1
18422074,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388194,9897,7,1
18422075,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388201,9897,7,1
18422076,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388204,9897,7,1
18422077,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388207,9897,7,1
18422078,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388209,9897,7,1
18422079,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388213,9897,7,1
18422080,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388217,9897,7,1
18422081,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388219,9897,7,1
18422082,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388224,9897,7,1
18422083,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388225,9897,7,1
18422084,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388226,9897,7,1
18422085,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388254,9897,7,1
18422086,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388262,9897,7,1
18422087,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388419,9897,7,1
18422088,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388435,9897,7,0
18422089,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388437,9897,7,1
18422090,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388440,9897,7,1
18422091,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388441,9897,7,0
18422092,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388461,9897,7,0
18422093,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388462,9897,7,0
18422094,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388472,9897,7,0
18422095,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388475,9897,7,1
18422096,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388480,9897,7,1
18422097,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388483,9897,7,1
18422098,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388489,9897,7,1
18422099,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388491,9897,7,1
18422100,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388492,9897,7,0
18422101,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388498,9897,7,1
18422102,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388499,9897,7,1
18422103,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388501,9897,7,0
18422104,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388506,9897,7,0
18422105,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388507,9897,7,0
18422106,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388513,9897,7,0
18422107,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388519,9897,7,0
18422108,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388523,9897,7,0
18422109,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388524,9897,7,0
18422110,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388534,9897,7,0
18422111,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388538,9897,7,1
18422112,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388541,9897,7,1
18422113,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388544,9897,7,0
18422114,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388553,9897,7,0
18422115,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388558,9897,7,0
18422116,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388561,9897,7,1
18422117,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388569,9897,7,1
18422118,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388571,9897,7,1
18422119,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388583,9897,7,1
18422120,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388586,9897,7,0
18422121,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388598,9897,7,1
18422122,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388604,9897,7,0
18422123,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388609,9897,7,0
18422124,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388620,9897,7,1
18422125,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388623,9897,7,0
18422126,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388629,9897,7,1
18422127,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388631,9897,7,0
18422128,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388636,9897,7,0
18422129,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388651,9897,7,0
18422130,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388656,9897,7,0
18422131,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388660,9897,7,1
18422132,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388664,9897,7,0
18422133,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388666,9897,7,0
18422134,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388675,9897,7,1
18422135,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388683,9897,7,1
18422136,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388690,9897,7,1
18422137,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388693,9897,7,1
18422138,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388696,9897,7,0
18422139,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388699,9897,7,0
18422140,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388704,9897,7,1
18422141,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388720,9897,7,0
18422142,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388723,9897,7,1
18422143,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388724,9897,7,0
18422144,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388726,9897,7,1
18422145,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388731,9897,7,1
18422146,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388737,9897,7,0
18422147,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388741,9897,7,1
18422148,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388745,9897,7,0
18422149,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388746,9897,7,0
18422150,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388750,9897,7,0
18422151,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388751,9897,7,1
18422152,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388755,9897,7,1
18422153,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388760,9897,7,1
18422154,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388763,9897,7,0
18422155,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388765,9897,7,1
18422156,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388777,9897,7,0
18422157,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388782,9897,7,0
18422158,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388784,9897,7,1
18422159,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388787,9897,7,0
18422160,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388789,9897,7,0
18422161,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388791,9897,7,1
18422162,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388792,9897,7,0
18422163,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388793,9897,7,1
18422164,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388794,9897,7,1
18422165,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388798,9897,7,0
18422166,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388799,9897,7,1
18422167,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388805,9897,7,0
18422168,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388808,9897,7,1
18422169,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388818,9897,7,1
18422170,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388839,9897,7,1
18422171,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388848,9897,7,1
18422172,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388853,9897,7,0
18422173,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388861,9897,7,1
18422174,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388863,9897,7,1
18422175,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388871,9897,7,0
18422176,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388882,9897,7,0
18422177,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388896,9897,7,1
18422178,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388898,9897,7,1
18422179,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388913,9897,7,1
18422180,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388915,9897,7,0
18422181,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388916,9897,7,1
18422182,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388924,9897,7,1
18422183,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388926,9897,7,1
18422184,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388939,9897,7,0
18422185,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388941,9897,7,0
18422186,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388944,9897,7,1
18422187,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388946,9897,7,1
18422188,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388952,9897,7,1
18422189,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388953,9897,7,1
18422190,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388957,9897,7,0
18422191,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388961,9897,7,1
18422192,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388964,9897,7,1
18422193,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388978,9897,7,1
18422194,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388984,9897,7,1
18422195,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388986,9897,7,0
18422196,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2388992,9897,7,1
18422197,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389000,9897,7,0
18422198,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389002,9897,7,1
18422199,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389008,9897,7,0
18422200,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389011,9897,7,0
18422201,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389015,9897,7,0
18422202,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389016,9897,7,0
18422203,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389022,9897,7,1
18422204,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389024,9897,7,1
18422205,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389025,9897,7,1
18422206,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389029,9897,7,0
18422207,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389031,9897,7,1
18422208,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389033,9897,7,1
18422209,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,2389044,9897,7,0
