recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
215194794,66012,06/02/2024 05:40:00,06/02/2024 12:40:00,48000,60,2880000,0,491263,flac,11/19/2024 01:40:11,"{""comment"":""Recorded at 05:40:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 19.0C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_05-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/5f0b6618-e70a-4ce4-b4ce-cc01c9523c83.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=de372e1ab3953131a8c8f498daba25afbfbf92e5c45134d2d48e986aa6d5ccf1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5f0b6618-e70a-4ce4-b4ce-cc01c9523c83.flac&x-id=GetObject
215194795,66012,06/02/2024 08:00:00,06/02/2024 15:00:00,48000,60,2880000,0,493201,flac,11/19/2024 01:40:12,"{""comment"":""Recorded at 08:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 28.7C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_08-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/5bc655d0-6854-4f24-9f93-3dae701ac061.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=f277d8e0416f6b31b0f83731577135f6ff2d1a6503ed25b785666d2a6c04ecb0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5bc655d0-6854-4f24-9f93-3dae701ac061.flac&x-id=GetObject
215194796,66012,06/02/2024 07:00:00,06/02/2024 14:00:00,48000,60,2880000,0,480737,flac,11/19/2024 01:40:13,"{""comment"":""Recorded at 07:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 27.1C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_07-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/b7cba6e0-2e00-4340-a07d-41bcede9bb36.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=4a75473558a21c827dd40da0c5840bd93cff006a7153fbde23e9a71ebb7bb03b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db7cba6e0-2e00-4340-a07d-41bcede9bb36.flac&x-id=GetObject
215194797,66012,06/01/2024 11:40:00,06/01/2024 18:40:00,48000,60,2880000,0,479683,flac,11/19/2024 01:40:16,"{""comment"":""Recorded at 11:40:00 01/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 40.4C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-01_11-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/01/kpigcozwvy5r/68908bbc-651a-46ea-b345-2e7c0224bdc1.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=7853342045d0f00f3cfcbf132164b7eac5b65a6a188093ecdfaefa11b33af0be&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D68908bbc-651a-46ea-b345-2e7c0224bdc1.flac&x-id=GetObject
215194798,66012,06/02/2024 06:20:00,06/02/2024 13:20:00,48000,60,2880000,0,476415,flac,11/19/2024 01:40:17,"{""comment"":""Recorded at 06:20:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 19.6C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_06-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/f77e1995-c40e-4e96-9db2-d65e84b3f6fe.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=4c6103f34271237d1ea427e2bd701fcea87c70a49c9141c22ac88be69ed30dce&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Df77e1995-c40e-4e96-9db2-d65e84b3f6fe.flac&x-id=GetObject
215194799,66012,06/02/2024 04:40:00,06/02/2024 11:40:00,48000,60,2880000,0,473577,flac,11/19/2024 01:40:19,"{""comment"":""Recorded at 04:40:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 19.6C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_04-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/e01494b9-16c4-4b46-bbc5-bc3909decbdd.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=b7f03682cde808e771d24335a8684f03f685c6608f969f04e8d823cade688dd8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De01494b9-16c4-4b46-bbc5-bc3909decbdd.flac&x-id=GetObject
215194800,66012,06/02/2024 07:20:00,06/02/2024 14:20:00,48000,60,2880000,0,496353,flac,11/19/2024 01:40:22,"{""comment"":""Recorded at 07:20:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 27.9C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_07-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/cf4fd519-a026-4469-9c3b-bd425f16cb79.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=2173b8d6f60001fb4b4986593f109a87310f848e697436388b388e40c8661a82&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcf4fd519-a026-4469-9c3b-bd425f16cb79.flac&x-id=GetObject
215194801,66012,06/02/2024 04:00:00,06/02/2024 11:00:00,48000,60,2880000,0,440514,flac,11/19/2024 01:40:24,"{""comment"":""Recorded at 04:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 20.1C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_04-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/d5a32f38-9249-47bf-beb3-a8e3f36b2211.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170149Z&X-Amz-Expires=604800&X-Amz-Signature=8ffad229e28e9bc321f9cbc3a2e871b1f76c248b0dcab5407305808d4ea2dea1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd5a32f38-9249-47bf-beb3-a8e3f36b2211.flac&x-id=GetObject
215194802,66012,06/02/2024 08:20:00,06/02/2024 15:20:00,48000,60,2880000,0,509706,flac,11/19/2024 01:40:28,"{""comment"":""Recorded at 08:20:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 30.4C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_08-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/8e31401a-49b8-4dc7-bd2c-3b1bd881a311.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=429fbff70825b2f5187d17e63551b25170ac4b09d839b486a0c6e6bbcb0193b3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D8e31401a-49b8-4dc7-bd2c-3b1bd881a311.flac&x-id=GetObject
215194803,66012,06/02/2024 03:00:00,06/02/2024 10:00:00,48000,60,2880000,0,495428,flac,11/19/2024 01:40:30,"{""comment"":""Recorded at 03:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 21.7C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_03-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/82ff77fb-3d80-457f-8e99-70b5b566e120.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=8f55c5d63f614e62b80a504e593cb5d4e19263eb307255b4796dfa6e3c4a3356&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D82ff77fb-3d80-457f-8e99-70b5b566e120.flac&x-id=GetObject
215194804,66012,06/02/2024 02:40:00,06/02/2024 09:40:00,48000,60,2880000,0,474707,flac,11/19/2024 01:40:31,"{""comment"":""Recorded at 02:40:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 21.8C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_02-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/5aebc36f-8880-400e-ab0d-86b584e0504f.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=aa201ead51ba8bfc3909f517ad03e59b0a549e92bf398936cff4c86e78c35ec2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5aebc36f-8880-400e-ab0d-86b584e0504f.flac&x-id=GetObject
215194805,66012,06/02/2024 09:00:00,06/02/2024 16:00:00,48000,60,2880000,0,502231,flac,11/19/2024 01:40:34,"{""comment"":""Recorded at 09:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 32.0C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_09-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/575d5144-2641-4a97-93f7-591b4f7946fa.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=d10e6b1806338c243ecd36dedab69a058e823eb4a4eaae2cf67c7a665307cf71&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D575d5144-2641-4a97-93f7-591b4f7946fa.flac&x-id=GetObject
215194806,66012,06/02/2024 01:40:00,06/02/2024 08:40:00,48000,60,2880000,0,471396,flac,11/19/2024 01:40:36,"{""comment"":""Recorded at 01:40:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 22.5C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_01-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/dddbd1aa-86b6-4a1e-a8a3-44a26d331e20.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=1e4be0bccefc0afc7c25d397187e467211f4f4bb859b1b9fc686d7a8ea9c24c0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Ddddbd1aa-86b6-4a1e-a8a3-44a26d331e20.flac&x-id=GetObject
215194807,66012,06/02/2024 02:00:00,06/02/2024 09:00:00,48000,60,2880000,0,486673,flac,11/19/2024 01:40:39,"{""comment"":""Recorded at 02:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 21.7C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_02-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/86244570-53a5-431f-babc-8864a868498a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=9ebe1c76f4970b624481e692d8e5c47d87d587f3c82dd8b54ff7931814012102&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D86244570-53a5-431f-babc-8864a868498a.flac&x-id=GetObject
215194808,66012,06/02/2024 05:20:00,06/02/2024 12:20:00,48000,60,2880000,0,532010,flac,11/19/2024 01:40:41,"{""comment"":""Recorded at 05:20:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 19.0C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_05-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/d41c401b-17a1-4042-b691-bfb9fac4b952.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=8bd2df8671bfbb00e680ccb2c6d873c962bbfe011ed1d2629fad1db1dcd8d25a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd41c401b-17a1-4042-b691-bfb9fac4b952.flac&x-id=GetObject
215194809,66012,06/02/2024 03:40:00,06/02/2024 10:40:00,48000,60,2880000,0,448119,flac,11/19/2024 01:40:42,"{""comment"":""Recorded at 03:40:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 20.7C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_03-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/bed497f7-1598-4367-8a14-967bffe79169.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=dcd6fe6f05b3b233e690e99c2692dc73b4403fd9da851501519c17fc3f4fd6b8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dbed497f7-1598-4367-8a14-967bffe79169.flac&x-id=GetObject
215194810,66012,06/02/2024 06:00:00,06/02/2024 13:00:00,48000,60,2880000,0,484297,flac,11/19/2024 01:40:43,"{""comment"":""Recorded at 06:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 19.0C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_06-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/58b4c2cb-4472-4a12-b0c7-6c6028bdcd4a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=663cc1d6e1317ad1c91ee3620ee685bad29cf80bf2bb757705c39ed5bd53f50b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D58b4c2cb-4472-4a12-b0c7-6c6028bdcd4a.flac&x-id=GetObject
215194811,66012,06/02/2024 04:20:00,06/02/2024 11:20:00,48000,60,2880000,0,468887,flac,11/19/2024 01:40:45,"{""comment"":""Recorded at 04:20:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 19.6C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_04-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/b21d56b8-ee8e-4c14-bea0-f2663311079c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=67ca8497eb37d36bb5de01cc0ec2c073e95158c08c2ca938b625ba63aa067457&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db21d56b8-ee8e-4c14-bea0-f2663311079c.flac&x-id=GetObject
215194812,66012,06/02/2024 00:40:00,06/02/2024 07:40:00,48000,60,2880000,0,465147,flac,11/19/2024 01:40:46,"{""comment"":""Recorded at 00:40:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 22.9C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_00-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/5d238a3c-e0a1-41ec-a22f-5067a62576a3.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=56724767d34cc815131305e72dbf8bc0be7ae542fd1500b9b56f2a0386eaa2f5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5d238a3c-e0a1-41ec-a22f-5067a62576a3.flac&x-id=GetObject
215194813,66012,06/02/2024 05:00:00,06/02/2024 12:00:00,48000,60,2880000,0,479304,flac,11/19/2024 01:40:50,"{""comment"":""Recorded at 05:00:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 18.8C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_05-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/57112680-680c-446b-a3c7-a0439bb09440.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=befae07abd3e9b6f90ce7f7da5d772fa880262f95f2f966469f0795b45b5f80c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D57112680-680c-446b-a3c7-a0439bb09440.flac&x-id=GetObject
215194814,66012,06/02/2024 00:20:00,06/02/2024 07:20:00,48000,60,2880000,0,478290,flac,11/19/2024 01:40:54,"{""comment"":""Recorded at 00:20:00 02/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 23.1C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-02_00-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/898734a9-daa9-4532-9a97-834658766b28.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=e7ef900470ee96c967f927aec623069eb27d9fe9a2df9f718ad5080385530e03&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D898734a9-daa9-4532-9a97-834658766b28.flac&x-id=GetObject
215194815,66012,06/01/2024 22:40:00,06/02/2024 05:40:00,48000,60,2880000,0,465357,flac,11/19/2024 01:40:55,"{""comment"":""Recorded at 22:40:00 01/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 24.2C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-01_22-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/cca8a809-6fb9-4f8d-a35d-72a00059be9b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=523d9bc05029f10411e79132c619b2e390e4527a3c58a367ce3e6e174ad85bdc&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcca8a809-6fb9-4f8d-a35d-72a00059be9b.flac&x-id=GetObject
215194816,66012,06/01/2024 23:40:00,06/02/2024 06:40:00,48000,60,2880000,0,507384,flac,11/19/2024 01:40:56,"{""comment"":""Recorded at 23:40:00 01/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 23.7C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-01_23-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/1ea71b78-4328-4166-9012-42ea59684897.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=83f43c408ba8a439cef69bc5b0e85aa2e87a9d2c4cf657760773e303f07c916e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D1ea71b78-4328-4166-9012-42ea59684897.flac&x-id=GetObject
215194817,66012,06/01/2024 22:20:00,06/02/2024 05:20:00,48000,60,2880000,0,460095,flac,11/19/2024 01:40:58,"{""comment"":""Recorded at 22:20:00 01/06/2024 (UTC-7) by AudioMoth 242A260463FBCF94 at medium gain while battery was 4.9V and temperature was 24.7C."",""artist"":""AudioMoth 242A260463FBCF94"",""encoder"":""Lavf58.24.101"",""filename"":""NSam-2024-06-01_22-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/06/02/kpigcozwvy5r/74166323-bb1a-4fea-844a-cacf2dcd147c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170150Z&X-Amz-Expires=604800&X-Amz-Signature=acb051b2f68a552c9079c8da383c2ba3c9c2304d932635b23d32b2ae3cdab871&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D74166323-bb1a-4fea-844a-cacf2dcd147c.flac&x-id=GetObject
